Adj Close,Volume,HL_PCT,PCT_change,target
97.09725189,6652500,1.217352579,0.667029131,93.71578979
97.5161972,6401000,1.795163965,1.566160062,95.36164093
97.98749542,5571000,0.893264779,0.699614325,96.04241943
97.36656952,9581400,0.860541813,-0.664028658,96.06487274
97.74060822,6857800,1.316495447,-0.585911036,96.22942352
96.73066711,6030200,1.856143728,-0.820734913,96.07983398
97.33664703,6855800,1.829225172,0.665377648,95.77310181
95.90026093,5565500,1.583585881,-1.065065065,96.05735779
95.09979248,10420400,1.557585993,-0.950595002,97.82291412
96.49129486,6335100,1.744456563,1.041906922,97.53115845
93.58112335,9376200,3.421529519,-1.774638526,98.20444489
92.37667847,8018000,1.797862942,-1.081469562,98.62340546
91.69590759,9742100,2.121235605,-0.793203831,97.84150696
91.16474152,6454500,2.199245275,-1.159867219,99.23989868
92.36170197,6348700,1.992547467,-0.097105312,99.11958313
95.01004028,7090300,2.87401695,2.858993071,97.60843658
95.73568726,5439300,1.101817629,0.471067332,96.45817566
95.72821045,3898000,0.711156642,0.04690974,96.1348877
96.25937653,4206900,1.297892432,1.020644888,96.05969238
97.61343384,6687700,1.755053158,1.170810648,96.57093811
97.79297638,6607200,1.881890063,1.082581053,97.27763367
97.79297638,6186800,1.048037871,0.654505379,96.90924072
95.78057098,7002900,1.796450398,-1.485078359,95.85671234
97.09725189,8388600,1.548663125,0.870439988,95.08235168
94.67338562,16337400,2.86842921,2.911280634,93.9019928
93.71578979,8615500,1.50075621,-0.92534465,94.18013763
95.36164093,6909000,1.357178717,0.910387531,92.30812836
96.04241943,5078000,1.402089876,0.848391049,93.77416229
96.06487274,5174900,1.004589401,0.179443751,92.77425385
96.22942352,4648200,0.995101244,-0.116472976,92.5712738
96.07983398,4248800,1.144599341,-0.186527937,94.55606079
95.77310181,8994200,1.843462374,-0.80582156,94.00726318
96.05735779,6021000,1.510899458,0.761197198,95.91686249
97.82291412,6437500,1.491279466,1.16827428,94.69139862
97.53115845,5091800,1.311644948,0.261475307,94.78913116
98.20444489,4567500,1.256946631,0.62087806,94.99964142
98.62340546,4520600,1.099899058,0.841433596,96.22509766
97.84150696,6136200,1.321654548,-0.207042608,97.44306946
99.23989868,6131700,1.469698819,0.925152363,96.87166595
99.11958313,5471700,1.304612613,0.503128296,97.30771637
97.60843658,6316100,0.94738944,-0.658046212,97.48816681
96.45817566,5132200,0.982074907,0.477719946,97.87911224
96.1348877,4669400,0.883713818,-0.070331618,99.08202362
96.05969238,4009200,0.993970945,0.235345901,99.22483826
96.57093811,4298300,1.518104028,-0.294966139,99.66840363
97.27763367,4883200,1.854852699,0.403510741,98.99180603
96.90924072,5402400,1.21799235,0.178748528,100.8262329
95.85671234,6246300,1.584311093,-0.9477946,101.2322006
95.08235168,4034400,1.257212242,-0.8622705,101.4126511
93.9019928,5621200,1.160926285,-0.247582111,101.8561935
94.18013763,5235300,1.277239975,0.561930601,100.8487549
92.30812836,7746600,2.443394714,-2.385116894,101.9765091
93.77416229,6214200,1.908125406,0.726804096,101.6832886
92.77425385,3604000,1.515393107,-1.343140614,103.4951553
92.5712738,5624200,1.388775378,-0.145973813,103.6305008
94.55606079,5623100,1.423233651,0.367088894,104.2920914
94.00726318,5103300,1.263597105,-0.785525568,104.3898315
95.91686249,5142900,1.332494845,1.077484232,104.9988022
94.69139862,4353300,1.175072166,-0.818962858,105.1416397
94.78913116,4477500,0.896254154,0.047615608,105.5326157
94.99964142,3436700,1.123771891,-0.715012223,106.3821716
96.22509766,4418700,1.586054523,0.787463593,106.0513229
97.44306946,5271300,1.141883898,0.761871795,107.3820724
96.87166595,4850500,1.1563876,0.32703687,103.7733459
97.30771637,4762500,1.09712857,0.606295232,104.5552063
97.48816681,4685000,0.886861967,0.363778043,105.1266251
97.87911224,10397400,0.691304354,0.207823489,105.0063477
99.08202362,7145500,1.502387001,1.190101142,105.1341171
99.22483826,5267900,1.530538216,0.403194212,105.7581558
99.66840363,4922400,0.890101734,0.729432953,106.3295288
98.99180603,3898800,1.184778294,0.1902298,105.9310684
100.8262329,7122400,1.34963653,1.276244121,107.960968
101.2322006,6155400,1.106576725,0.853868202,107.7504501
101.4126511,7481300,1.060117638,0.163363202,108.1413727
101.8561935,5151200,1.077654827,0.803572827,108.3894882
100.8487549,6425800,1.818996908,-1.003690487,110.3592529
101.9765091,5621200,0.877324128,0.095937487,110.4569855
101.6832886,4059900,1.131237545,0.014792778,110.6004486
103.4951553,6202500,1.293039904,1.086805012,110.3588257
103.6305008,4783000,0.819794626,0.701337975,110.6684647
104.2920914,6440800,0.980392588,0.580048624,109.8226776
104.3898315,4540800,0.741806794,0.325153343,108.546463
104.9988022,4004300,0.930834181,0.626853821,108.4709244
105.1416397,5637300,1.229889986,1.047696728,107.4137039
105.5326157,8784300,1.211082858,0.328776673,107.1947479
106.3821716,5653100,1.279150218,0.819375737,109.0146332
106.0513229,7220400,1.105921483,-0.73188494,109.5357132
107.3820724,10322700,1.533293015,1.369771482,109.7924576
103.7733459,14159100,1.912627264,0.531679324,108.1235733
104.5552063,6945500,1.251161388,0.571310784,110.109642
105.1266251,6221200,1.494680376,0.014308185,108.6672516
105.0063477,4105300,0.923600847,-0.342487156,107.9045639
105.1341171,4870000,1.137011141,-0.413047884,106.8247147
105.7581558,7327100,2.46676709,0.9907423,109.0524292
106.3295288,6465300,1.817158635,1.368971004,109.6338501
105.9310684,5481600,1.085875689,-0.662720294,109.7849274
107.960968,8439300,2.263231102,1.916261408,109.4903946
107.7504501,5674600,1.353605277,-0.222773647,108.7578888
108.1413727,4626400,0.695216925,-0.006958474,109.4828415
108.3894882,5182100,1.269336099,-0.048535303,108.9693375
110.3592529,6622500,1.451045522,1.360299587,109.3620453
110.4569855,4995800,0.857605855,0.6715059,108.9542313
110.6004486,4459700,0.908098983,0.763674278,110.1172256
110.3588257,5700600,1.300118999,-0.381729768,109.2864838
110.6684647,5172000,0.791530794,0.314878996,109.1581116
109.8226776,4752200,1.478370353,0.504489111,109.4979401
108.546463,4731500,1.544456057,-0.58786283,109.1278992
108.4709244,3827700,1.030350692,-0.173743833,110.056778
107.4137039,6342100,1.546690187,-0.482744853,110.2153244
107.1947479,4785900,0.774925063,-0.378979945,110.1700516
109.0146332,4236200,1.551680163,0.922823956,109.7547073
109.5357132,5015900,0.937608123,0.464051909,110.0341263
109.7924576,3730700,1.286192396,0.965277354,110.6457901
108.1235733,4570300,1.536525395,-0.734895159,110.7590561
110.109642,4874100,1.796855607,1.292115769,110.8270264
108.6672516,2081300,1.202220848,-0.963530025,111.3707428
107.9045639,5040300,1.518649435,-0.44589939,111.4915771
106.8247147,7674800,1.046229081,-0.548368075,111.0460129
109.0524292,6822800,1.121813126,0.557066394,112.2618484
109.6338501,5374000,1.067642327,0.5889218,111.710556
109.7849274,3710600,0.983624039,0.783365603,111.4915771
109.4903946,3321800,0.931092347,0.311340963,111.2197037
108.7578888,4828600,1.687271117,-1.369675347,112.594101
109.4828415,4961400,1.248446415,0.436432004,112.3826447
108.9693375,4405300,1.677060373,-1.123749049,113.2737503
109.3620453,3503800,0.84242588,-0.041411897,113.764595
108.9542313,4741000,0.824776263,-0.592531772,117.5705948
110.1172256,4800800,1.200109664,1.081389766,117.6536636
109.2864838,4447400,0.974297713,-0.282507854,117.427124
109.1581116,4178600,0.809417781,-0.200216303,120.5459061
109.4979401,10027000,0.758624899,0.214249467,121.9127426
109.1278992,3995000,0.795788485,-0.605271949,121.6106491
110.056778,3777100,1.139017154,0.517277034,121.6333466
110.2153244,3388800,0.561830821,0.199089166,120.2287369
110.1700516,2424500,0.685447943,0,122.33564
109.7547073,2314700,0.481627195,0.151599523,123.5136795
110.0341263,2699600,0.74805867,0.275279858,123.3173676
110.6457901,3661100,1.221671604,0.35616731,123.4910202
110.7590561,3039100,0.586350734,0.211804836,123.8460083
110.8270264,2969800,0.756337321,0.020444885,124.4652252
111.3707428,4603800,0.71873989,0.183403982,125.8905029
111.4915771,5060100,1.07017193,0.054216476,124.8290939
111.0460129,4657400,0.510030591,-0.196819121,124.4045486
112.2618484,5029200,1.325162057,1.039895826,124.2226181
111.710556,4135700,1.297910001,-0.577996269,123.7449799
111.4915771,3633400,0.562179514,0.040654261,123.4568329
111.2197037,4163600,1.086370259,-0.620781503,123.8813934
112.594101,4091500,1.086515795,0.750051064,124.5182648
112.3826447,3445800,0.698826257,-0.281424654,124.9731445
113.2737503,4544200,1.019999186,0.745517237,122.7820892
113.764595,9176900,1.380684975,0.553989141,121.4401779
117.5705948,12141000,2.119598561,1.585546145,121.8874893
117.6536636,7439900,0.96919752,0.821849662,123.0323029
117.427124,7009000,1.170412904,-0.57544369,122.7290421
120.5459061,7285100,2.793955596,2.708793439,121.2809525
121.9127426,8260800,3.313928408,1.400663045,121.4250488
121.6106491,5353100,0.919023714,-0.389685712,123.9420471
121.6333466,4878300,0.8195145,-0.222997812,122.6911163
120.2287369,6725600,2.041328976,-1.142500033,121.2506561
122.33564,7197200,2.049387237,1.771584027,123.0323029
123.5136795,5831300,1.186110583,0.894452497,125.7464523
123.3173676,3904000,0.606249525,-0.06119391,122.8351517
123.4910202,4683400,0.849996576,0.22676827,123.1459885
123.8460083,3755200,0.560974493,0.318084344,122.3575134
124.4652252,4928100,0.588521525,0.451002855,120.5607376
125.8905029,5612600,1.16229608,0.746266031,115.996666
124.8290939,4633600,1.135739561,-0.585678813,116.8912735
124.4045486,5737800,1.109151907,0.115925838,118.1877518
124.2226181,5185200,1.037532429,-0.079271635,119.5447845
123.7449799,4129800,0.937384369,-0.584718905,119.7874222
123.4568329,3768700,0.644806605,-0.030697435,120.9473877
123.8813934,3216000,0.520199593,0.042853159,121.3340149
124.5182648,3230500,1.108129569,0.575629163,122.956459
124.9731445,4245000,0.448914251,0.231052906,122.3424149
122.7820892,5209300,1.531334223,-0.990407962,123.4871674
121.4401779,5998100,1.58571195,-1.007357337,124.0330505
121.8874893,5707500,1.393298149,0.714151071,123.631218
123.0323029,4518400,0.912001318,0.757482453,124.541008
122.7290421,4773000,1.081047657,-0.295636687,124.5258408
121.2809525,4382800,2.044126392,-1.949122154,124.3287354
121.4250488,3413000,1.061436632,0.457888114,124.3666687
123.9420471,4057800,1.669926474,1.276172458,124.6244049
122.6911163,4910700,2.261634815,-0.960827493,124.3742218
121.2506561,5312000,2.582373422,-1.033424112,124.2983627
123.0323029,5384800,2.600435047,1.615530295,123.7676697
125.7464523,9086600,2.676957931,1.462041581,124.2983627
122.8351517,7041400,2.030609307,-1.591347866,125.071701
123.1459885,4271000,1.477565267,0.018472155,126.0118256
122.3575134,4300500,1.171075901,0.14271266,125.8071365
120.5607376,6475800,1.735627237,1.061327044,125.3976898
115.996666,12195300,3.444437264,-2.248916545,124.9048843
116.8912735,7376400,1.167468632,0.116878361,127.581192
118.1877518,11450000,1.687080399,-0.389776748,127.1187439
119.5447845,5784000,1.623539877,0.025370012,127.7404022
119.7874222,4311400,0.6898711,-0.353177073,129.1657104
120.9473877,4782500,1.598447359,0.968353658,129.4765015
121.3340149,5145800,1.168464418,-0.118581069,129.3249207
122.956459,5348100,1.220872534,0.745432339,130.515213
122.3424149,3972800,0.90475724,-0.105235964,131.0610657
123.4871674,3456700,1.191062367,0.95451133,129.3552551
124.0330505,3394100,0.592910259,0.030573556,127.717598
123.631218,3860800,0.607095229,-0.201950174,128.6162415
124.541008,4381900,0.840083306,0.348202404,128.7761841
124.5258408,3225100,0.700148491,-0.103392635,129.7509918
124.3287354,3612000,0.658577837,0.109888247,129.0808105
124.3666687,3774800,0.57303248,-0.182550236,131.1673889
124.6244049,3666700,0.772602649,0.170626916,129.4006195
124.3742218,3324100,0.743676439,-0.182539118,128.5934448
124.2983627,4139000,0.542848067,0.31203775,129.8423462
123.7676697,3860600,0.900460166,-0.067336319,129.7966461
124.2983627,4181900,0.774619724,-0.012199959,129.9108734
125.071701,4699100,1.333573942,0.689700261,129.5834656
126.0118256,5287400,0.884424019,0.733337402,128.1364899
125.8071365,6160700,1.988672414,0.789603411,127.9309006
125.3976898,6547100,1.172915667,-0.187081531,127.7481308
124.9048843,10891800,2.245825158,1.011645515,127.3140182
127.581192,6158400,2.133347019,1.599947967,127.5577393
127.1187439,3583800,0.918475912,0.011932164,128.646698
127.7404022,7300000,1.068314436,0.297636754,126.8418884
129.1657104,5299700,1.250214055,1.043825693,126.483963
129.4765015,5087700,0.9837264,0.464729255,125.6919708
129.3249207,5587700,1.477315187,-0.303918325,125.4634476
130.515213,5396200,1.190814909,0.02323705,124.6562576
131.0610657,5007700,1.301556119,0.505811115,125.1512375
129.3552551,6890300,1.775875552,-1.009518152,125.5320435
127.717598,7332000,2.000471912,-1.179089865,124.2678528
128.6162415,4839400,1.13090675,-0.082825173,124.2602386
128.7761841,3594800,0.910708746,0.421644229,124.9837189
129.7509918,4934800,0.986026897,0.667654288,123.6205673
129.0808105,4663200,1.592918554,-0.469761032,123.8795013
131.1673889,5138500,2.392017095,1.526679452,125.2274017
129.4006195,5167400,1.594863162,-1.036691212,125.6690826
128.5934448,4662200,1.379842368,-0.559447007,126.5829315
129.8423462,8773200,2.862172952,1.578786893,126.1716766
129.7966461,4154300,1.015017427,0.199880262,126.5067902
129.9108734,3538300,1.219289886,-0.158026613,125.7072067
129.5834656,4869900,1.040190982,-0.140839344,127.6491241
128.1364899,5144000,0.962792803,-0.189825199,129.4692078
127.9309006,4643600,0.69051945,-0.302667363,129.8727875
127.7481308,3882100,0.530551052,0.071583317,130.6419525
127.3140182,5771300,0.957055972,-0.167212485,132.9188995
127.5577393,3277600,0.877612669,-0.244180605,133.5967255
128.646698,9123400,1.225354973,0.290898971,135.3330231
126.8418884,5134600,1.849184604,-1.385433051,134.3963318
126.483963,3854100,0.83689531,-0.210289653,134.4039459
125.6919708,5230500,1.066340184,0.456482037,133.2616272
125.4634476,3619700,0.795142676,-0.0060661,132.5457916
124.6562576,4187000,0.995787683,-0.860031593,132.7513885
125.1512375,3850800,0.967513467,0.655351282,132.6828613
125.5320435,4299800,0.727986068,-0.103022953,133.6804962
124.2678528,4683300,1.207256593,-0.844634251,133.4824371
124.2602386,5099200,1.060250662,-0.772320757,141.0445557
124.9837189,7050000,0.560573638,0.152559961,139.8565826
123.6205673,5225600,1.164294566,-0.258063391,140.8084717
123.8795013,4861100,1.137275542,0.376404183,141.0217438
125.2274017,7149700,0.924351891,0.121771153,139.8946533
125.6690826,3956100,1.224096607,0.806357574,139.3082275
126.5829315,5387300,1.654433871,0.617436012,138.1050262
126.1716766,3960500,1.03210498,0.054348898,138.4477692
126.5067902,5271500,1.763780858,1.255636712,138.4857941
125.7072067,4402600,0.829947935,-0.470303739,137.6481171
127.6491241,4446700,1.807659508,1.134300448,135.5919647
129.4692078,4850000,1.582261354,0.998035203,136.1859589
129.8727875,3817100,0.609823694,-0.041033541,130.5885773
130.6419525,5105200,0.990962937,0.257145953,131.730957
132.9188995,5181700,1.810466669,1.707355437,127.134201
133.5967255,4586500,1.088746784,1.100730957,130.4918518
135.3330231,5885900,1.508079361,1.438440686,124.3194885
134.3963318,5905600,0.651637116,-0.169704183,127.5242615
134.4039459,4399900,0.838580622,0.569833021,128.6486206
133.2616272,4766500,0.880046424,0.051464608,132.3122406
132.5457916,5036800,0.850327895,-0.503052456,130.9737396
132.7513885,4074800,1.330889873,-0.331610402,131.1573029
132.6828613,4613100,1.297141607,-0.097476018,125.3061752
133.6804962,5347100,1.065281525,0.262732151,120.4952393
133.4824371,8879700,1.643088146,0.314773116,121.5965729
141.0445557,13245600,3.541932174,3.619783497,125.680954
139.8565826,5901100,0.773208939,-0.10335207,127.5471878
140.8084717,4958400,1.406168842,0.713545174,126.6446686
141.0217438,4516100,0.739826347,0.29245737,129.3675537
139.8946533,4987000,0.914538902,-0.103323967,132.0292511
139.3082275,4356200,0.765325103,-0.005471611,131.9451141
138.1050262,5806800,1.091817436,-0.362611078,131.4862061
138.4477692,4478800,1.314631105,0.408707336,130.2777252
138.4857941,6665600,2.034642191,0.882065708,127.7154541
137.6481171,5842700,2.871370645,-1.013146792,126.285202
135.5919647,5770400,2.488060994,-1.055845473,127.9678574
136.1859589,6722000,2.136102458,0.652897886,126.3922729
130.5885773,11022300,3.930490822,-2.844195055,123.4246063
131.730957,11871800,4.451380008,0.511324575,124.2277298
127.134201,15804900,3.97665778,-1.545934124,125.0002594
130.4918518,12517600,5.304497403,1.8810425,127.9143372
124.3194885,13993600,4.540414623,-3.353549551,130.0941925
127.5242615,9175600,3.496672453,1.602674909,132.3122406
128.6486206,5187000,2.110584492,-0.178043354,132.4192963
132.3122406,7645400,2.086826115,0.974782919,133.6354065
130.9737396,5585400,1.86288387,-0.551714347,132.3352051
131.1573029,5129700,1.8077946,-0.05246348,128.9697876
125.3061752,15082600,3.845451371,-1.497117234,129.5205078
120.4952393,14068600,4.322710327,-2.855031717,133.4748077
121.5965729,7249100,2.553778883,-1.468862898,135.922348
125.680954,6923300,3.079355728,2.284477788,135.7999573
127.5471878,6427000,2.086828881,1.602381981,137.0390167
126.6446686,6751600,2.222486191,-1.158072106,133.7501678
129.3675537,6438200,3.576920346,2.602361618,132.5416718
132.0292511,5293400,1.367165263,1.195915854,133.6507416
131.9451141,4477700,1.524543335,0.261534903,135.2646179
131.4862061,6074200,1.750912944,-0.796346978,138.9664917
130.2777252,5463900,2.090059015,-1.378035314,139.5018463
127.7154541,4979100,1.75469682,-0.42340432,142.7372131
126.285202,5761200,2.028954086,1.257207827,141.4980927
127.9678574,6796600,1.039979834,0.017933273,142.3547668
126.3922729,6027200,2.711041287,-1.047904192,142.8901672
123.4246063,6743900,2.714262264,-1.944468654,145.727829
124.2277298,5247200,2.265735732,1.487131331,142.7142487
125.0002594,4723800,1.45628403,-0.128334585,136.8325195
127.9143372,6980700,4.586222146,1.969398875,135.6776276
130.0941925,5464400,1.72262214,0.859817928,135.5704956
132.3122406,11048100,1.878721254,0.968892572,138.9205933
132.4192963,4755600,2.56454821,2.141595801,139.3947601
133.6354065,6209600,2.70718618,0.662553349,137.9491882
132.3352051,7043100,2.91873941,-1.13142613,139.1806793
128.9697876,8195600,2.057882411,0.172276649,142.1712036
129.5205078,5586600,2.23219491,1.407264368,143.3720551
133.4748077,6745700,2.773478019,2.076501903,141.2151337
135.922348,7638800,1.795060672,0.503336361,138.7064056
135.7999573,7732200,2.067022307,-0.2359938,140.6720734
137.0390167,6944300,3.002737589,-0.289389652,143.2572937
133.7501678,7807400,2.012926386,-0.647690146,142.5536194
132.5416718,9042600,2.816091564,-0.613677059,143.272583
133.6507416,9200000,3.542407146,1.865461311,143.7947998
135.2646179,5851700,2.612389153,1.30606558,139.9474792
138.9664917,7180900,3.48395715,2.760027685,140.7998657
139.5018463,6842600,1.140414408,0.038389679,143.8946533
142.7372131,5784800,1.998719904,1.978139408,143.871582
141.4980927,5330500,1.021621292,0.222115862,144.9466858
142.3547668,5338200,1.262629575,0.021492522,143.3109894
142.8901672,4399200,1.605823725,1.000165482,142.6275635
145.727829,5368200,1.469586453,1.243422237,142.2512512
142.7142487,8790300,2.283085829,-1.644620877,139.3638306
136.8325195,15729400,1.74958356,0.505614549,139.2333069
135.6776276,6708300,1.578444705,-1.274484294,136.6530457
135.5704956,7513800,1.732021057,-0.494023948,135.969574
138.9205933,8054200,1.607662881,1.406958999,139.9244232
139.3947601,5890600,1.519892605,0.407694075,138.9491882
137.9491882,5373100,1.641165837,-0.715624257,144.3707428
139.1806793,5387700,1.786008671,0.126552064,145.4842529
142.1712036,7057800,2.055093191,0.481106743,145.6455536
143.3720551,5009800,1.488401489,1.013089158,146.551651
141.2151337,4710000,1.234901543,-0.517264655,148.1643524
138.7064056,5881200,1.389572059,-0.110160807,149.0167084
140.6720734,4136600,1.207047218,-0.043479256,147.1199493
143.2572937,4953500,2.007471674,1.172148281,149.4083557
142.5536194,3237600,1.287688504,0.059054388,147.5806732
143.272583,3530800,1.590858216,0.590702447,146.7897339
143.7947998,4330600,1.265693125,-0.122677476,144.9236145
139.9474792,5494800,2.238806907,-1.064056182,143.9714355
140.7998657,3881600,1.581679334,-0.12528365,140.9688416
143.8946533,3665300,1.435586707,1.138878697,140.4466248
143.871582,6038600,1.595938157,-0.962093399,143.7871094
144.9466858,4585300,2.294040705,0.672032892,139.3561554
143.3109894,4616800,1.929048837,-0.638916069,139.793869
142.6275635,5840500,2.928984314,-0.578128497,141.8749542
142.2512512,4440900,1.247029524,-0.787317855,142.0285645
139.3638306,5145100,2.18206238,-1.030702645,141.2913361
139.2333069,4178600,1.483648159,-0.49939834,142.9730988
136.6530457,4800900,2.230964478,-1.505507969,141.2069244
135.969574,2232800,1.411950771,-0.533676185,143.0652466
139.9244232,4524200,1.240324035,-0.273657699,142.4816132
138.9491882,3661600,1.365094057,-0.593342383,141.8058777
144.3707428,7836800,2.202127335,1.858369475,140.1778717
145.4842529,4858800,1.699657573,1.304744406,139.4483032
145.6455536,4962200,0.991250051,-0.136896856,139.2333069
146.551651,5699400,1.692515086,-0.177840962,140.0088959
148.1643524,4144900,1.663725207,1.201158467,138.6496735
149.0167084,5081700,1.865496037,1.072971248,137.5822449
147.1199493,4369000,1.424989927,-0.467577887,138.2272797
149.4083557,4847900,1.269531893,0.855317954,139.0489807
147.5806732,3796100,1.394522207,-0.753979921,138.6266022
146.7897339,5008400,1.914728631,-1.194051865,144.7700958
